09:30:02,011070,LG이노텍,311000,94009,292,6.68,121,73723
09:30:02,267260,HD현대일렉트릭,969000,29428,285,4.76,110,349297
09:30:02,247540,에코프로비엠,200000,142338,284,3.63,98,195661
09:30:02,055550,신한지주,93300,280130,261,3.78,71,443327
09:30:02,475150,SK이터닉스,54400,483568,263,5.21,20,18396
09:30:02,007660,이수페타시스,125900,199402,251,4.58,58,92275
09:30:02,102970,KODEX 증권,26605,918073,244,5.12,0,10148
09:30:02,067310,하나마이크론,34750,662293,230,6.43,13,23084
09:30:02,0117V0,TIGER 코리아AI전력기,18290,1191420,217,4.46,0,6171
09:30:02,218410,RFHIC,84500,243378,205,10.73,-42,22464
09:30:02,411060,ACE KRX금현물,30725,643687,197,4.05,0,47424
09:30:02,000150,두산,1241000,16057,199,8.17,46,201613
09:30:02,462330,KODEX 2차전지산업레,1668,11716011,195,4.77,0,7332
09:30:02,330860,네패스아크,28500,647741,184,7.41,-4,3442
09:35:01,005930,삼성전자,196100,4867394,9544,3.37,1508,11608410
09:35:01,000660,SK하이닉스,1028000,928489,9544,4.26,785,7326580
09:35:01,122630,KODEX 레버리지,87655,5671074,4970,6.47,0,53980
09:35:01,069500,KODEX 200,86245,3157387,2723,3.25,0,181062
09:35:01,050890,쏠리드,14620,12643605,1848,9.83,-16,8889
09:35:01,010170,대한광통신,9230,20443089,1886,11.88,0,14351
09:35:01,233740,KODEX 코스닥150레버,17155,9683068,1661,5.64,0,44680
09:35:01,263750,펄어비스,48700,2753396,1340,19.66,290,31289
09:35:01,489790,한화비전,93300,1244767,1161,12.29,-28,47055
09:35:01,091160,KODEX 반도체,103445,1025607,1060,3.32,0,41585
09:35:01,005935,삼성전자우,139000,710428,987,3.65,0,1134205
09:35:01,494310,KODEX 반도체레버리지,73150,1153267,843,6.49,0,12509
09:35:01,178320,서진시스템,51800,1631836,845,5.28,-25,30421
09:35:01,009150,삼성전기,459750,160761,739,5.15,40,343218
09:35:01,066970,엘앤에프,139200,533598,742,11.36,120,56128
09:35:01,102110,TIGER 200,86215,826880,712,3.21,0,75885
09:35:01,069540,빛과전자,2905,20427945,593,11.07,-15,2826
09:35:01,006800,미래에셋증권,65700,951889,625,7.69,43,365398
09:35:01,487240,KODEX AI전력핵심설비,34105,1718255,586,4.84,0,19124
